,index,Timestamp,Value 1,Moving average (5),Moving average (6),Moving average (8),Moving average (10)
347,347,1593156455628.0,5769.0,7040.2,7147.333333333333,7245.75,7789.6
348,348,1593156515799.0,8087.0,6645.6,7214.666666666667,7332.25,7559.4
349,349,1593156575969.0,8436.0,7515.4,6944.0,7425.875,7448.9
350,350,1593156636116.0,5762.0,6840.2,7223.166666666667,7185.75,7285.6
351,351,1593156697296.0,6343.0,6879.4,6757.333333333333,6721.125,7151.2
352,352,1593156757419.0,3756.0,6476.8,6358.833333333333,6679.75,6758.5
353,353,1593156817584.0,11422.0,7143.8,7301.0,6965.25,6894.7
354,354,1593156877744.0,3513.0,6159.2,6538.666666666667,6636.0,6837.3
355,355,1593156937912.0,7721.0,6551.0,6419.5,6880.0,6695.6
356,356,1593156998056.0,3985.0,6079.4,6123.333333333333,6367.25,6479.4
357,357,1593157058224.0,4765.0,6281.2,5860.333333333333,5908.375,6379.0
358,358,1593157118396.0,8246.0,5646.0,6608.666666666667,6218.875,6394.9
359,359,1593157178533.0,5769.0,6097.2,5666.5,6147.125,6128.2
360,360,1593157238703.0,9609.0,6474.8,6682.5,6878.75,6512.9
361,361,1593157298844.0,6800.0,7037.8,6529.0,6301.0,6558.6
362,362,1593157359012.0,4798.0,7044.4,6664.5,6461.625,6662.8
363,363,1593157419179.0,9400.0,7275.2,7437.0,6671.5,6460.6
364,364,1593157479354.0,6628.0,7447.0,7167.333333333333,7001.875,6772.1
365,365,1593157539555.0,10427.0,7610.6,7943.666666666667,7709.625,7042.7
366,366,1593157599722.0,8472.0,7945.0,7754.166666666667,7737.875,7491.4
367,367,1593157659887.0,9696.0,8924.6,8236.833333333334,8228.75,7984.5
368,368,1593157720056.0,11434.0,9331.4,9342.833333333334,8456.875,8303.3
369,369,1593157780227.0,6213.0,9248.4,8811.666666666666,8383.5,8347.7
370,370,1593157840404.0,5885.0,8340.0,8687.833333333334,8519.375,7975.3
371,371,1593157900582.0,6421.0,7929.8,8020.166666666667,8147.0,7937.4
372,372,1593157960742.0,4591.0,6908.8,7373.333333333333,7892.375,7916.7
373,373,1593158020913.0,8913.0,6404.6,7242.833333333333,7703.125,7868.0
374,374,1593158081057.0,3579.0,5877.8,5933.666666666667,7091.5,7563.1
375,375,1593158141223.0,9111.0,6523.0,6416.666666666667,7018.375,7431.5
376,376,1593158201393.0,9108.0,7060.4,6953.833333333333,6727.625,7495.1
377,377,1593158261544.0,11153.0,8372.8,7742.5,7345.125,7640.8
378,378,1593158321714.0,15402.0,9670.6,9544.333333333334,8534.75,8037.6
379,379,1593158381884.0,2342.0,9423.2,8449.166666666666,8024.875,7650.5
380,380,1593158442083.0,14821.0,10565.2,10322.833333333334,9303.625,8544.1
381,381,1593158502262.0,11430.0,11029.6,10709.333333333334,9618.25,9045.0
382,382,1593158562444.0,4038.0,9606.6,9864.333333333334,9675.625,8989.7
383,383,1593158622616.0,10442.0,8614.6,9745.833333333334,9842.0,9142.6
384,384,1593158682801.0,4504.0,9047.0,7929.5,9266.5,9235.1
385,385,1593158742972.0,8018.0,7686.4,8875.5,8874.625,9125.8
386,386,1593158803144.0,5313.0,6463.0,7290.833333333333,7613.5,8746.3
387,387,1593158863314.0,9982.0,7651.8,7049.5,8568.5,8629.2
388,388,1593158923474.0,6227.0,6808.8,7414.333333333333,7494.25,7711.7
389,389,1593158983646.0,9478.0,7803.6,7253.666666666667,7250.25,8425.3
390,390,1593159043816.0,5660.0,7332.0,7446.333333333333,7453.0,7509.2
391,391,1593159103992.0,8085.0,7886.4,7457.5,7158.375,7174.7
392,392,1593159164160.0,6164.0,7122.8,7599.333333333333,7365.875,7387.3
393,393,1593159224304.0,14064.0,8690.2,8279.666666666666,8121.625,7749.5
394,394,1593159284437.0,5900.0,7974.6,8225.166666666666,8195.0,7889.1
395,395,1593159344608.0,8371.0,8516.8,8040.666666666667,7993.625,7924.4
396,396,1593159404780.0,5345.0,7968.8,7988.166666666667,7883.375,7927.6
397,397,1593159464961.0,16217.0,9979.4,9343.5,8725.75,8551.1
398,398,1593159525132.0,6414.0,8449.4,9385.166666666666,8820.0,8569.8
399,399,1593159585316.0,7468.0,8763.0,8285.833333333334,8742.875,8368.8
400,400,1593159645512.0,7628.0,8614.4,8573.833333333334,8925.875,8565.6
401,401,1593159705683.0,6343.0,8814.0,8235.833333333334,7960.75,8391.4
402,402,1593159765860.0,3720.0,6314.6,7965.0,7688.25,8147.0
403,403,1593159826432.0,7694.0,6570.6,6544.5,7603.625,7510.0
404,404,1593159886565.0,6437.0,6364.4,6548.333333333333,7740.125,7563.7
405,405,1593159946735.0,8320.0,6502.8,6690.333333333333,6753.0,7558.6
406,406,1593160006900.0,5838.0,6401.8,6392.0,6681.0,7607.9
407,407,1593160067063.0,11048.0,7867.4,7176.166666666667,7128.5,7091.0
408,408,1593160127227.0,4228.0,7174.2,7260.833333333333,6703.5,6872.4
409,409,1593160187393.0,5871.0,7061.0,6957.0,6644.5,6712.7
410,410,1593160247564.0,6622.0,6721.4,6987.833333333333,7007.25,6612.1
411,411,1593160307736.0,10872.0,7728.2,7413.166666666667,7404.5,7065.0
412,412,1593160367904.0,5134.0,6545.4,7295.833333333333,7241.625,7206.4
413,413,1593160428060.0,8709.0,7441.6,6906.0,7290.25,7307.9
414,414,1593160488195.0,3513.0,6970.0,6786.833333333333,6999.625,7015.5
415,415,1593160548364.0,8490.0,7343.6,7223.333333333333,6679.875,7032.5
416,416,1593160608519.0,4489.0,6067.0,6867.833333333333,6712.5,6897.6
417,417,1593160668704.0,7892.0,6618.6,6371.166666666667,6965.125,6582.0
418,418,1593160728861.0,4510.0,5778.8,6267.166666666667,6701.125,6610.2
419,419,1593160789005.0,7144.0,6505.0,6006.333333333333,6235.125,6737.5
420,420,1593160849121.0,4330.0,5673.0,6142.5,6134.625,6508.3
421,421,1593160909392.0,5871.0,5949.4,5706.0,5779.875,6008.2
422,422,1593160969564.0,5258.0,5422.6,5834.166666666667,5998.0,6020.6
423,423,1593161029748.0,5945.0,5709.6,5509.666666666667,5679.875,5744.2
424,424,1593161089913.0,10088.0,6298.4,6439.333333333333,6379.75,6401.7
425,425,1593161150084.0,8785.0,7189.4,6712.833333333333,6491.375,6431.2
426,426,1593161223172.0,7274.0,7470.0,7203.5,6836.875,6709.7
427,427,1593161312612.0,15891.0,9596.6,8873.5,7930.25,7509.6
428,428,1593161372767.0,4559.0,9319.4,8757.0,7958.875,7514.5
429,429,1593161432931.0,5871.0,8476.0,8744.666666666666,7958.875,7387.2
430,430,1593161493100.0,6315.0,7982.0,8115.833333333333,8091.0,7585.7
431,431,1593161553269.0,6153.0,7757.8,7677.166666666667,8117.0,7613.9
432,432,1593161613437.0,7655.0,6110.6,7740.666666666667,7812.875,7853.6
433,433,1593161673582.0,4087.0,6016.2,5773.333333333333,7225.625,7667.8
434,434,1593161733754.0,3513.0,5544.6,5599.0,6755.5,7010.3
435,435,1593161793924.0,8733.0,6028.2,6076.0,5860.75,7005.1
436,436,1593161854115.0,3513.0,5500.2,5609.0,5730.0,6629.0
437,437,1593161914284.0,7514.0,5472.0,5835.833333333333,5935.375,5791.3
438,438,1593161974452.0,3985.0,5451.6,5224.166666666667,5644.125,5733.9
439,439,1593162034600.0,7042.0,6157.4,5716.666666666667,5755.25,5851.0
440,440,1593162094780.0,3985.0,5207.8,5795.333333333333,5296.5,5618.0
441,441,1593162154913.0,5871.0,5679.4,5318.333333333333,5519.5,5589.8
442,442,1593162215055.0,5681.0,5312.8,5679.666666666667,5790.5,5392.4
443,443,1593162275184.0,6619.0,5839.6,5530.5,5526.25,5645.6
444,444,1593162335331.0,7285.0,5888.2,6080.5,5997.75,6022.8
445,445,1593162395519.0,4189.0,5929.0,5605.0,5582.125,5568.4
446,446,1593162455704.0,3513.0,5457.4,5526.333333333333,5523.125,5568.4
447,447,1593162515874.0,7859.0,5893.0,5857.666666666667,5625.25,5602.9
448,448,1593162576044.0,3513.0,5271.8,5496.333333333333,5566.25,5555.7
449,449,1593162636195.0,7514.0,5317.6,5645.5,5771.625,5602.9
450,450,1593162696365.0,4961.0,5472.0,5258.166666666667,5681.625,5700.5
451,451,1593162756512.0,5871.0,5943.6,5538.5,5588.125,5700.5
452,452,1593162816665.0,5156.0,5403.0,5812.333333333333,5322.0,5648.0
453,453,1593162876822.0,7319.0,6164.2,5722.333333333333,5713.25,5718.0
454,454,1593162936992.0,8441.0,6349.6,6543.666666666667,6329.25,5833.6
455,455,1593162997165.0,4087.0,6174.8,5972.5,5857.75,5823.4
456,456,1593163057318.0,9680.0,6936.6,6759.0,6628.625,6440.1
457,457,1593163117436.0,7413.0,7388.0,7016.0,6616.0,6395.5
458,458,1593163177604.0,3583.0,6640.8,6753.833333333333,6443.75,6402.5
459,459,1593163237777.0,7859.0,6524.4,6843.833333333333,6692.25,6437.0
460,460,1593163297936.0,4087.0,6524.4,6118.166666666667,6558.625,6349.6
461,461,1593163358103.0,5871.0,5762.6,6415.5,6377.625,6349.6
462,462,1593163418251.0,6414.0,5562.8,5871.166666666667,6124.25,6475.4
463,463,1593163478421.0,5871.0,6020.4,5614.166666666667,6347.25,6330.6
464,464,1593163538608.0,5156.0,5479.8,5876.333333333333,5781.75,6002.1
465,465,1593163598778.0,6625.0,5987.4,5670.666666666667,5683.25,6255.9
466,466,1593163658952.0,5014.0,5816.0,5825.166666666667,5862.125,5789.3
467,467,1593163719076.0,7757.0,6084.6,6139.5,5849.375,5823.7
468,468,1593163779248.0,3513.0,5613.0,5656.0,5777.625,5816.7
469,469,1593163839471.0,7721.0,6126.0,5964.333333333333,6008.875,5802.9
470,470,1593163899707.0,3985.0,5598.0,5769.166666666667,5705.25,5792.7
471,471,1593163959880.0,7285.0,6052.2,5879.166666666667,5882.0,5934.1
472,472,1593164020056.0,3985.0,5297.8,5707.666666666667,5735.625,5691.2
473,473,1593164080243.0,5871.0,5769.4,5393.333333333333,5641.375,5691.2
474,474,1593164140512.0,5156.0,5256.4,5667.166666666667,5659.125,5691.2
475,475,1593164200704.0,6343.0,5728.0,5437.5,5482.375,5663.0
476,476,1593164260824.0,5936.0,5458.2,5762.666666666667,5785.25,5755.2
477,477,1593164321293.0,6445.0,5950.2,5622.666666666667,5625.75,5624.0
478,478,1593164381503.0,4038.0,5583.6,5631.5,5632.375,5676.5
479,479,1593164441664.0,7757.0,6103.8,5945.833333333333,5691.375,5680.1
480,480,1593164501796.0,3513.0,5537.8,5672.0,5632.375,5632.9
481,481,1593164561965.0,7514.0,5853.4,5867.166666666667,5837.75,5655.8
482,482,1593164622202.0,5063.0,5577.0,5721.666666666667,5826.125,5763.6
483,483,1593164682372.0,8852.0,6539.8,6122.833333333333,6139.75,6061.7
484,484,1593164742512.0,7834.0,6555.2,6755.5,6377.0,6329.5
485,485,1593164802660.0,10103.0,7873.2,7146.5,6834.25,6705.5
486,486,1593164862804.0,8264.0,8023.2,7938.333333333333,7362.5,6938.3
487,487,1593164922974.0,11905.0,9391.6,8670.166666666666,7881.0,7484.3
488,488,1593164983144.0,4386.0,8498.4,8557.333333333334,7990.125,7519.1
489,489,1593165043316.0,7616.0,8454.8,8351.333333333334,8002.875,7505.0
490,490,1593165103456.0,4218.0,7277.8,7748.666666666667,7897.25,7575.5
491,491,1593165163587.0,8835.0,7392.0,7537.333333333333,7895.125,7707.6
492,492,1593165223777.0,4087.0,5828.4,6841.166666666667,7426.75,7610.0
493,493,1593165284053.0,5871.0,6125.4,5835.5,6897.75,7311.9
494,494,1593165344631.0,5465.0,5695.2,6015.333333333333,6547.875,7075.0
495,495,1593165404840.0,6586.0,6168.8,5843.666666666667,5883.0,6723.3
496,496,1593165465008.0,4786.0,5359.0,5938.333333333333,5933.0,6375.5
497,497,1593165525179.0,6343.0,5810.2,5523.0,5773.875,5819.3
498,498,1593165585351.0,3513.0,5338.6,5427.333333333333,5685.75,5732.0
499,499,1593165645524.0,7796.0,5804.8,5748.166666666667,5555.875,5750.0
500,500,1593165705696.0,4087.0,5305.0,5518.5,5555.875,5736.9
501,501,1593165765864.0,7144.0,5776.6,5611.5,5715.0,5567.8
502,502,1593165826043.0,5316.0,5571.2,5699.833333333333,5696.375,5690.7
503,503,1593165886180.0,6147.0,6098.0,5667.166666666667,5641.5,5718.3
504,504,1593165946349.0,12215.0,6981.8,7117.5,6570.125,6393.3
505,505,1593166006463.0,5871.0,7338.6,6796.666666666667,6511.125,6321.8
506,506,1593166066636.0,5156.0,6941.0,6974.833333333333,6716.5,6358.8
507,507,1593166126812.0,6586.0,7195.0,6881.833333333333,6565.25,6383.1
508,508,1593166186980.0,3513.0,6668.2,6581.333333333333,6493.5,6383.1
509,509,1593166247164.0,7514.0,5728.0,6809.166666666667,6539.75,6354.9
510,510,1593166307356.0,3513.0,5256.4,5358.833333333333,6314.375,6297.5
511,511,1593166367548.0,7514.0,5728.0,5632.666666666667,6485.25,6334.5
512,512,1593166427765.0,3985.0,5207.8,5437.5,5456.5,6201.4
513,513,1593166487936.0,7042.0,5913.6,5513.5,5602.875,6290.9
514,514,1593166548108.0,4612.0,5333.2,5696.666666666667,5534.875,5530.6
515,515,1593166608276.0,5871.0,5804.8,5422.833333333333,5445.5,5530.6
516,516,1593166668443.0,11426.0,6587.2,6741.666666666667,6434.625,6157.6
517,517,1593166728713.0,6311.0,7052.4,6541.166666666667,6284.25,6130.1
518,518,1593166788883.0,4684.0,6580.8,6657.666666666667,6430.625,6247.2
519,519,1593166849007.0,9709.0,7600.2,7102.166666666667,6705.0,6466.7
520,520,1593166909165.0,3513.0,7128.6,6919.0,6646.0,6466.7
521,521,1593166969330.0,7694.0,6382.2,7222.833333333333,6727.5,6484.7
522,522,1593167029493.0,4961.0,6112.2,6145.333333333333,6771.125,6582.3
523,523,1593167089662.0,5871.0,6349.6,6072.0,6771.125,6465.2
524,524,1593167149832.0,8388.0,6085.4,6689.333333333333,6391.375,6842.8
525,525,1593167210002.0,4591.0,6301.0,5836.333333333333,6176.375,6714.8
526,526,1593167270172.0,7937.0,6349.6,6573.666666666667,6583.0,6365.9
527,527,1593167330344.0,4330.0,6223.4,6013.0,5910.625,6167.8
528,528,1593167390523.0,7144.0,6478.0,6376.833333333333,6364.5,6413.8
529,529,1593167450699.0,3985.0,5597.4,6062.5,5900.875,5841.4
530,530,1593167510851.0,3513.0,5381.8,5250.0,5719.875,5841.4
531,531,1593167571003.0,7757.0,5345.8,5777.666666666667,5955.625,5847.7
532,532,1593167631172.0,3513.0,5182.4,5040.333333333333,5346.25,5702.9
533,533,1593167691334.0,7796.0,5312.8,5618.0,5746.875,5895.4
534,534,1593167751504.0,3985.0,5312.8,5091.5,5252.875,5455.1
535,535,1593167811629.0,6939.0,5998.0,5583.833333333333,5579.0,5689.9
536,536,1593167871798.0,5340.0,5514.6,5888.333333333333,5353.5,5430.2
537,537,1593167931943.0,5871.0,5986.2,5574.0,5589.25,5584.3
538,538,1593167992076.0,7937.0,6014.4,6311.333333333333,6142.25,5663.6
539,539,1593168052246.0,4330.0,6083.4,5733.666666666667,5713.875,5698.1
540,540,1593168112415.0,8994.0,6494.4,6568.5,6399.0,6246.2
541,541,1593168172586.0,4396.0,6305.6,6144.666666666667,5974.0,5910.1
542,542,1593168232755.0,3809.0,5893.2,5889.5,5952.0,5939.7
543,543,1593168292925.0,11225.0,6550.8,6781.833333333333,6487.75,6282.6
544,544,1593168353101.0,7773.0,7239.4,6754.5,6791.875,6661.4
545,545,1593168413271.0,10682.0,7577.0,7813.166666666667,7393.25,7035.7
546,546,1593168473442.0,9203.0,8538.4,7848.0,7551.5,7422.0
547,547,1593168533967.0,6685.0,9113.6,8229.5,7845.875,7503.4
548,548,1593168594137.0,5628.0,7994.2,8532.666666666666,7425.125,7272.5
549,549,1593168654306.0,6523.0,7744.2,7749.0,7691.0,7491.8
550,550,1593168714477.0,7672.0,7142.2,7732.166666666667,8173.875,7359.6
551,551,1593168774647.0,28835.0,11068.6,10757.666666666666,10375.125,9803.5
552,552,1593168834816.0,3615.0,10454.6,9826.333333333334,9855.375,9784.1
553,553,1593168894974.0,7514.0,10831.8,9964.5,9459.375,9413.0
554,554,1593168955136.0,3985.0,10324.2,9690.666666666666,8807.125,9034.2
555,555,1593169015315.0,7285.0,10246.8,9817.666666666666,8882.125,8694.5
556,556,1593169075488.0,4087.0,5297.2,9220.166666666666,8689.5,8182.9
557,557,1593169135656.0,5871.0,5748.4,5392.833333333333,8608.0,8101.5
558,558,1593169195802.0,5258.0,5297.2,5666.666666666667,8306.25,8064.5
559,559,1593169255968.0,5871.0,5674.4,5392.833333333333,5435.75,7999.3
560,560,1593169316185.0,5508.0,5319.0,5646.666666666667,5672.375,7782.9
561,561,1593169376352.0,6343.0,5770.2,5489.666666666667,5526.0,5533.7
562,562,1593169436517.0,9509.0,6497.8,6393.333333333333,6216.5,6123.1
563,563,1593169496689.0,4866.0,6419.4,6225.833333333333,5914.125,5858.3
564,564,1593169556811.0,3513.0,5947.8,5935.0,5842.375,5811.1
565,565,1593169616980.0,7514.0,6349.0,6208.833333333333,6047.75,5834.0
566,566,1593169677137.0,3513.0,5783.0,5876.333333333333,5829.625,5776.6
567,567,1593169737305.0,8039.0,5489.0,6159.0,6100.625,5993.4
568,568,1593169797474.0,3985.0,5312.8,5238.333333333333,5910.25,5866.1
569,569,1593169857644.0,7042.0,6018.6,5601.0,5997.625,5983.2
570,570,1593169917796.0,4087.0,5333.2,5696.666666666667,5319.875,5841.1
571,571,1593169977976.0,5871.0,5804.8,5422.833333333333,5445.5,5793.9
572,572,1593170038144.0,5156.0,5228.2,5696.666666666667,5650.875,5358.6
573,573,1593170098320.0,5871.0,5605.4,5335.333333333333,5445.5,5459.1
574,574,1593170158486.0,5783.0,5353.6,5635.0,5729.25,5686.1
575,575,1593170218672.0,7070.0,5950.2,5639.666666666667,5608.125,5641.7
576,576,1593170278842.0,9645.0,6705.0,6566.0,6315.625,6254.9
577,577,1593170339016.0,7514.0,7176.6,6839.833333333333,6374.625,6202.4
578,578,1593170399186.0,3513.0,6705.0,6566.0,6302.875,6155.2
579,579,1593170459363.0,7757.0,7099.8,6880.333333333333,6538.625,6226.7
580,580,1593170519487.0,3985.0,6482.8,6580.666666666667,6392.25,6216.5
581,581,1593170579614.0,7222.0,5998.2,6606.0,6561.125,6351.6
582,582,1593170639785.0,3985.0,5292.4,5662.666666666667,6336.375,6234.5
583,583,1593170699956.0,5871.0,5764.0,5388.833333333333,6186.5,6234.5
584,584,1593170760140.0,5156.0,5243.8,5662.666666666667,5625.375,6171.8
585,585,1593170820319.0,6285.0,5703.8,5417.333333333333,5471.75,6093.3
586,586,1593170880492.0,5783.0,5416.0,5717.0,5755.5,5707.1
587,587,1593170940686.0,6586.0,5936.2,5611.0,5609.125,5614.3
588,588,1593171000901.0,3513.0,5464.6,5532.333333333333,5550.125,5614.3
589,589,1593171061068.0,7721.0,5977.6,5840.666666666667,5612.5,5610.7
590,590,1593171121188.0,3513.0,5423.2,5566.833333333333,5553.5,5563.5
591,591,1593171181350.0,7757.0,5818.0,5812.166666666667,5789.25,5617.0
592,592,1593171241489.0,3985.0,5297.8,5512.5,5642.875,5617.0
593,593,1593171301647.0,7042.0,6003.6,5588.5,5737.5,5734.1
594,594,1593171361817.0,4961.0,5451.6,5829.833333333333,5634.75,5714.6
595,595,1593171421965.0,8513.0,6451.6,5961.833333333333,5875.625,5937.4
596,596,1593171482118.0,5156.0,5931.4,6235.666666666667,6081.0,5874.7
597,597,1593171542288.0,5871.0,6308.6,5921.333333333333,5849.75,5803.2
598,598,1593171602464.0,5681.0,6036.4,6204.0,6120.75,6020.0
599,599,1593171662639.0,6586.0,6361.4,6128.0,5974.375,5906.5
600,600,1593171722791.0,3513.0,5361.4,5886.666666666667,5915.375,5906.5
601,601,1593171782960.0,7796.0,5889.4,5767.166666666667,6009.625,5910.4
602,602,1593171843128.0,4133.0,5541.8,5596.666666666667,5906.125,5925.2
603,603,1593171903277.0,10967.0,6599.0,6446.0,6212.875,6317.7
604,604,1593171963479.0,6455.0,6572.8,6575.0,6375.25,6467.1
605,605,1593172023639.0,9801.0,7830.4,7110.833333333333,6866.5,6595.9
606,606,1593172083784.0,7787.0,7828.6,7823.166666666667,7129.75,6859.0
607,607,1593172143954.0,5588.0,8119.6,7455.166666666667,7005.0,6830.7
608,608,1593172204123.0,7160.0,7358.2,7959.666666666667,7460.875,6978.6
609,609,1593172264292.0,6523.0,7371.8,7219.0,7301.75,6972.3
610,610,1593172324460.0,5209.0,6453.4,7011.333333333333,7436.25,7141.9
611,611,1593172384629.0,6586.0,6213.2,6475.5,6888.625,7020.9
612,612,1593172444791.0,3513.0,5798.2,5763.166666666667,6520.875,6958.9
613,613,1593172504952.0,7514.0,5869.0,6084.166666666667,6235.0,6613.6
614,614,1593172565122.0,3985.0,5361.4,5555.0,5759.75,6366.6
615,615,1593172625282.0,7285.0,5776.6,5682.0,5971.875,6115.0
616,616,1593172685683.0,3985.0,5256.4,5478.0,5575.0,5734.8
617,617,1593172745840.0,5871.0,5728.0,5358.833333333333,5493.5,5763.1
618,618,1593172806035.0,5258.0,5276.8,5649.666666666667,5499.625,5572.9
619,619,1593172866204.0,5871.0,5654.0,5375.833333333333,5410.25,5507.7
620,620,1593172926379.0,5156.0,5228.2,5571.0,5615.625,5502.4
621,621,1593172986548.0,6343.0,5699.8,5414.0,5469.25,5478.1
622,622,1593173046717.0,6461.0,5817.8,5826.666666666667,5778.75,5772.9
623,623,1593173106884.0,6586.0,6083.4,5945.833333333333,5691.375,5680.1
624,624,1593173167048.0,3513.0,5611.8,5655.0,5632.375,5632.9
625,625,1593173227226.0,8320.0,6244.6,6063.166666666667,5938.5,5736.4
626,626,1593173287401.0,3513.0,5678.6,5789.333333333333,5720.375,5689.2
627,627,1593173347572.0,7859.0,5958.2,6042.0,5968.875,5888.0
628,628,1593173407721.0,6039.0,5848.8,5971.666666666667,6079.25,5966.1
629,629,1593173467872.0,7042.0,6554.6,6047.666666666667,6166.625,6083.2
630,630,1593173528040.0,4087.0,5708.0,6143.333333333333,5869.875,5976.3
631,631,1593173588188.0,6847.0,6374.8,5897.833333333333,5902.5,6026.7
632,632,1593173648351.0,5258.0,5854.6,6188.666666666667,6120.625,5906.4
633,633,1593173708516.0,5871.0,5821.0,5857.333333333333,5814.5,5834.9
634,634,1593173768684.0,5783.0,5569.2,5814.666666666667,6098.25,6061.9
635,635,1593173828844.0,7562.0,6264.2,5901.333333333333,6061.125,5986.1
636,636,1593173889024.0,10859.0,7066.6,7030.0,6663.625,6720.7
637,637,1593173949192.0,6343.0,7283.6,6946.0,6576.25,6569.1
638,638,1593174009364.0,3720.0,6853.4,6689.666666666667,6530.375,6337.2
639,639,1593174069532.0,8733.0,7443.4,7166.666666666667,6766.125,6506.3
640,640,1593174129688.0,3720.0,6675.0,6822.833333333333,6573.875,6469.6
641,641,1593174189856.0,7796.0,6062.4,6861.833333333333,6814.5,6564.5
642,642,1593174250028.0,3985.0,5590.8,5716.166666666667,6589.75,6437.2
643,643,1593174310195.0,7558.0,6358.4,5918.666666666667,6589.25,6605.9
644,644,1593174370507.0,7412.0,6094.2,6534.0,6158.375,6768.8
645,645,1593174430689.0,4087.0,6167.6,5759.666666666667,5876.375,6421.3
646,646,1593174490959.0,7465.0,6101.4,6383.833333333333,6344.5,6081.9
647,647,1593174551120.0,4330.0,6170.4,5806.166666666667,5794.125,5880.6
648,648,1593174611241.0,3513.0,5361.4,5727.5,5768.25,5859.9
649,649,1593174671408.0,7514.0,5381.8,5720.166666666667,5733.0,5738.0
650,650,1593174731566.0,3756.0,5315.6,5110.833333333333,5704.375,5741.6
651,651,1593174791735.0,7514.0,5325.4,5682.0,5698.875,5713.4
652,652,1593174851893.0,3985.0,5256.4,5102.0,5270.5,5713.4
653,653,1593174912079.0,6078.0,5769.4,5393.333333333333,5519.375,5565.4
654,654,1593174972551.0,6339.0,5534.4,5864.333333333333,5378.625,5458.1
655,655,1593175032813.0,6147.0,6012.6,5636.5,5605.75,5664.1
656,656,1593175093368.0,7514.0,6012.6,6262.833333333333,6105.875,5669.0
657,657,1593175153518.0,4087.0,6033.0,5691.666666666667,5677.5,5644.7
658,658,1593175213655.0,7465.0,6310.4,6271.666666666667,6141.125,6039.9
659,659,1593175274110.0,4432.0,5929.0,5997.333333333333,5755.875,5731.7
660,660,1593175334280.0,3513.0,5402.2,5526.333333333333,5696.875,5707.4
661,661,1593175394397.0,7616.0,5422.6,5771.166666666667,5889.125,5717.6
